[INFO] 2025-04-21 11:48:48,336 - django.utils.autoreload - Watching for file changes with StatReloader
[DEBUG] 2025-04-21 11:48:48,339 - django.utils.autoreload - Waiting for apps ready_event.
[DEBUG] 2025-04-21 11:48:48,562 - django.utils.autoreload - Apps ready_event triggered. Sending autoreload_started signal.
[DEBUG] 2025-04-21 11:48:48,581 - django.utils.autoreload - Watching dir /usr/local/lib/python3.11/site-packages/rest_framework/templates with glob **/*.
[DEBUG] 2025-04-21 11:48:48,582 - django.utils.autoreload - Watching dir /code/templates with glob **/*.
[DEBUG] 2025-04-21 11:48:48,583 - django.utils.autoreload - Watching dir /code/locale with glob **/*.mo.
[DEBUG] 2025-04-21 11:48:48,585 - django.utils.autoreload - Watching dir /usr/local/lib/python3.11/site-packages/rest_framework/locale with glob **/*.mo.
[DEBUG] 2025-04-21 11:48:48,586 - django.utils.autoreload - Watching dir /code/service/locale with glob **/*.mo.
[DEBUG] 2025-04-21 11:48:48,741 - django.db.backends - (0.003) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
[DEBUG] 2025-04-21 11:48:48,774 - django.utils.autoreload - File /usr/local/lib/python3.11/calendar.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,775 - django.utils.autoreload - File /usr/local/lib/python3.11/lib-dynload/binascii.cpython-311-x86_64-linux-gnu.so first seen with mtime 1744223142.0
[DEBUG] 2025-04-21 11:48:48,775 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,775 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/db/models/signals.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,776 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/utils/__init__.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,776 - django.utils.autoreload - File /usr/local/lib/python3.11/decimal.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,776 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/db/backends/utils.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,777 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/rest_framework/utils/breadcrumbs.py first seen with mtime 1745157101.0
[DEBUG] 2025-04-21 11:48:48,777 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/urllib3/_base_connection.py first seen with mtime 1745157095.0
[DEBUG] 2025-04-21 11:48:48,777 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/rest_framework/negotiation.py first seen with mtime 1745157101.0
[DEBUG] 2025-04-21 11:48:48,777 - django.utils.autoreload - File /usr/local/lib/python3.11/lib-dynload/math.cpython-311-x86_64-linux-gnu.so first seen with mtime 1744223123.0
[DEBUG] 2025-04-21 11:48:48,778 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/charset_normalizer/md__mypyc.cpython-311-x86_64-linux-gnu.so first seen with mtime 1745157096.0
[DEBUG] 2025-04-21 11:48:48,778 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/psycopg2/sql.py first seen with mtime 1745157095.0
[DEBUG] 2025-04-21 11:48:48,778 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/requests/api.py first seen with mtime 1745157096.0
[DEBUG] 2025-04-21 11:48:48,779 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/rest_framework/schemas/coreapi.py first seen with mtime 1745157101.0
[DEBUG] 2025-04-21 11:48:48,779 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,779 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/db/backends/postgresql/client.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,780 - django.utils.autoreload - File /usr/local/lib/python3.11/lib-dynload/_bz2.cpython-311-x86_64-linux-gnu.so first seen with mtime 1744223142.0
[DEBUG] 2025-04-21 11:48:48,780 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/kavenegar.py first seen with mtime 1745157101.0
[DEBUG] 2025-04-21 11:48:48,780 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/apps/__init__.py first seen with mtime 1745157096.0
[DEBUG] 2025-04-21 11:48:48,781 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,781 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/utils/datastructures.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,781 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/postgres/forms/__init__.py first seen with mtime 1745157098.0
[DEBUG] 2025-04-21 11:48:48,782 - django.utils.autoreload - File /usr/local/lib/python3.11/email/generator.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,782 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/messages/api.py first seen with mtime 1745157098.0
[DEBUG] 2025-04-21 11:48:48,782 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/template/backends/base.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,783 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/rest_framework/utils/mediatypes.py first seen with mtime 1745157101.0
[DEBUG] 2025-04-21 11:48:48,783 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1745157097.0
[DEBUG] 2025-04-21 11:48:48,783 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/utils/html.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,784 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/asgiref/sync.py first seen with mtime 1745157096.0
[DEBUG] 2025-04-21 11:48:48,784 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,784 - django.utils.autoreload - File /usr/local/lib/python3.11/email/__init__.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,785 - django.utils.autoreload - File /usr/local/lib/python3.11/email/errors.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,785 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/template/defaulttags.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,785 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/utils/cache.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,786 - django.utils.autoreload - File /usr/local/lib/python3.11/pathlib.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,786 - django.utils.autoreload - File /usr/local/lib/python3.11/asyncio/base_events.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,786 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/db/models/functions/window.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,787 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/messages/apps.py first seen with mtime 1745157098.0
[DEBUG] 2025-04-21 11:48:48,787 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/core/files/locks.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,787 - django.utils.autoreload - File /usr/local/lib/python3.11/concurrent/futures/_base.py first seen with mtime 1744223155.0
